Series_reference,Period,Data_value,STATUS_status,UNITS_units,Subject_subject,Group_grp,Series_title_1,UniqueNumber
CPIQ.SE9053,2022.06,1063,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Household appliances,8320
CPIQ.SE9053,2022.09,1062,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Household appliances,8321
CPIQ.SE9053,2022.12,1074,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Household appliances,8322
CPIQ.SE9053,2023.03,1066,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Household appliances,8323
CPIQ.SE905301,1999.06,1122.270742,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8324
CPIQ.SE905301,1999.09,1118.995633,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8325
CPIQ.SE905301,1999.12,1108.078603,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8326
CPIQ.SE905301,2000.03,1114.628821,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8327
CPIQ.SE905301,2000.06,1108.078603,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8328
CPIQ.SE905301,2000.09,1104.803493,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8329
CPIQ.SE905301,2000.12,1136.462882,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8330
CPIQ.SE905301,2001.03,1139.737991,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8331
CPIQ.SE905301,2001.06,1141.921397,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8332
CPIQ.SE905301,2001.09,1164.847162,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8333
CPIQ.SE905301,2001.12,1155.021834,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8334
CPIQ.SE905301,2002.03,1151.746725,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8335
CPIQ.SE905301,2002.06,1158.296943,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8336
CPIQ.SE905301,2002.09,1179.039301,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8337
CPIQ.SE905301,2002.12,1145.196507,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8338
CPIQ.SE905301,2003.03,1126.637555,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8339
CPIQ.SE905301,2003.06,1105.895197,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8340
CPIQ.SE905301,2003.09,1108.078603,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8341
CPIQ.SE905301,2003.12,1101.528384,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8342
CPIQ.SE905301,2004.03,1085.152838,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8343
CPIQ.SE905301,2004.06,1086.244541,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8344
CPIQ.SE905301,2004.09,1079.694323,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8345
CPIQ.SE905301,2004.12,1088.427948,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8346
CPIQ.SE905301,2005.03,1090.611354,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8347
CPIQ.SE905301,2005.06,1127.729258,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8348
CPIQ.SE905301,2005.09,1111.353712,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8349
CPIQ.SE905301,2005.12,1109.170306,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8350
CPIQ.SE905301,2006.03,1088.427948,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8351
CPIQ.SE905301,2006.06,1091.703057,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8352
CPIQ.SE905301,2006.09,1081.877729,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8353
CPIQ.SE905301,2006.12,1084.061135,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8354
CPIQ.SE905301,2007.03,1076.419214,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8355
CPIQ.SE905301,2007.06,1082.969432,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8356
CPIQ.SE905301,2007.09,1078.60262,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8357
CPIQ.SE905301,2007.12,1074.235808,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8358
CPIQ.SE905301,2008.03,1057.860262,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8359
CPIQ.SE905301,2008.06,1067.68559,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8360
CPIQ.SE905301,2008.09,1080.786026,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8361
CPIQ.SE905301,2008.12,1075.327511,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8362
CPIQ.SE905301,2009.03,1066.593886,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8363
CPIQ.SE905301,2009.06,1099.344978,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8364
CPIQ.SE905301,2009.09,1093.886463,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8365
CPIQ.SE905301,2009.12,1099.344978,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8366
CPIQ.SE905301,2010.03,1078.60262,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8367
CPIQ.SE905301,2010.06,1077.510917,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8368
CPIQ.SE905301,2010.09,1063.318777,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8369
CPIQ.SE905301,2010.12,1074.235808,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8370
CPIQ.SE905301,2011.03,1054.585153,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8371
CPIQ.SE905301,2011.06,1052.401747,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8372
CPIQ.SE905301,2011.09,1066.593886,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8373
CPIQ.SE905301,2011.12,1061.135371,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8374
CPIQ.SE905301,2012.03,1048.034934,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8375
CPIQ.SE905301,2012.06,1051.310044,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8376
CPIQ.SE905301,2012.09,1030.567686,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8377
CPIQ.SE905301,2012.12,1014.19214,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8378
CPIQ.SE905301,2013.03,1005.458515,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8379
CPIQ.SE905301,2013.06,1002.183406,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8380
CPIQ.SE905301,2013.09,989.0829694,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8381
CPIQ.SE905301,2013.12,1000,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8382
CPIQ.SE905301,2014.03,984.7161572,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8383
CPIQ.SE905301,2014.06,996.7248908,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8384
CPIQ.SE905301,2014.09,982.5327511,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8385
CPIQ.SE905301,2014.12,982.5327511,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8386
CPIQ.SE905301,2015.03,962.8820961,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8387
CPIQ.SE905301,2015.06,980.349345,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8388
CPIQ.SE905301,2015.09,993.4497817,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8389
CPIQ.SE905301,2015.12,985.8078603,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8390
CPIQ.SE905301,2016.03,1012.008734,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8391
CPIQ.SE905301,2016.06,990.1746725,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8392
CPIQ.SE905301,2016.09,1040.393013,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8393
CPIQ.SE905301,2016.12,1028.384279,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8394
CPIQ.SE905301,2017.03,1009.825328,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8395
CPIQ.SE905301,2017.06,1000,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8396
CPIQ.SE905301,2017.09,1007.641921,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8397
CPIQ.SE905301,2017.12,979,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8398
CPIQ.SE905301,2018.03,974,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8399
CPIQ.SE905301,2018.06,980,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8400
CPIQ.SE905301,2018.09,980,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8401
CPIQ.SE905301,2018.12,971,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8402
CPIQ.SE905301,2019.03,999,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8403
CPIQ.SE905301,2019.06,1013,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8404
CPIQ.SE905301,2019.09,1014,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8405
CPIQ.SE905301,2019.12,1009,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8406
CPIQ.SE905301,2020.03,982,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8407
CPIQ.SE905301,2020.06,949,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8408
CPIQ.SE905301,2020.09,1006,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8409
CPIQ.SE905301,2020.12,1007,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8410
CPIQ.SE905301,2021.03,1023,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8411
CPIQ.SE905301,2021.06,1016,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8412
CPIQ.SE905301,2021.09,1035,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8413
CPIQ.SE905301,2021.12,1022,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8414
CPIQ.SE905301,2022.03,1048,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8415
CPIQ.SE905301,2022.06,1049,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8416
CPIQ.SE905301,2022.09,1045,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8417
CPIQ.SE905301,2022.12,1058,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8418
CPIQ.SE905301,2023.03,1051,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Major household appliances,8419
CPIQ.SE905302,1999.06,1465.577596,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8420
CPIQ.SE905302,1999.09,1446.907818,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8421
CPIQ.SE905302,1999.12,1402.567095,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8422
CPIQ.SE905302,2000.03,1400.233372,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8423
CPIQ.SE905302,2000.06,1393.232205,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8424
CPIQ.SE905302,2000.09,1369.894982,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8425
CPIQ.SE905302,2000.12,1373.395566,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8426
CPIQ.SE905302,2001.03,1421.236873,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8427
CPIQ.SE905302,2001.06,1437.572929,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8428
CPIQ.SE905302,2001.09,1436.406068,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8429
CPIQ.SE905302,2001.12,1467.911319,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8430
CPIQ.SE905302,2002.03,1421.236873,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8431
CPIQ.SE905302,2002.06,1444.574096,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8432
CPIQ.SE905302,2002.09,1422.403734,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8433
CPIQ.SE905302,2002.12,1423.570595,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8434
CPIQ.SE905302,2003.03,1389.731622,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8435
CPIQ.SE905302,2003.06,1403.733956,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8436
CPIQ.SE905302,2003.09,1379.229872,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8437
CPIQ.SE905302,2003.12,1367.56126,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8438
CPIQ.SE905302,2004.03,1327.887981,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8439
CPIQ.SE905302,2004.06,1207.701284,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8440
CPIQ.SE905302,2004.09,1224.03734,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8441
CPIQ.SE905302,2004.12,1198.366394,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8442
CPIQ.SE905302,2005.03,1197.199533,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8443
CPIQ.SE905302,2005.06,1189.031505,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8444
CPIQ.SE905302,2005.09,1164.527421,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8445
CPIQ.SE905302,2005.12,1184.364061,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8446
CPIQ.SE905302,2006.03,1173.86231,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8447
CPIQ.SE905302,2006.06,1166.861144,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8448
CPIQ.SE905302,2006.09,1176.196033,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8449
CPIQ.SE905302,2006.12,1171.528588,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8450
CPIQ.SE905302,2007.03,1148.191365,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8451
CPIQ.SE905302,2007.06,1133.02217,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8452
CPIQ.SE905302,2007.09,1128.354726,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8453
CPIQ.SE905302,2007.12,1149.358226,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8454
CPIQ.SE905302,2008.03,1138.856476,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8455
CPIQ.SE905302,2008.06,1140.023337,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8456
CPIQ.SE905302,2008.09,1177.362894,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8457
CPIQ.SE905302,2008.12,1177.362894,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8458
CPIQ.SE905302,2009.03,1206.534422,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8459
CPIQ.SE905302,2009.06,1232.205368,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8460
CPIQ.SE905302,2009.09,1243.873979,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8461
CPIQ.SE905302,2009.12,1261.376896,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8462
CPIQ.SE905302,2010.03,1240.373396,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8463
CPIQ.SE905302,2010.06,1242.707118,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8464
CPIQ.SE905302,2010.09,1190.198366,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8465
CPIQ.SE905302,2010.12,1236.872812,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8466
CPIQ.SE905302,2011.03,1211.201867,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8467
CPIQ.SE905302,2011.06,1172.695449,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8468
CPIQ.SE905302,2011.09,1233.372229,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8469
CPIQ.SE905302,2011.12,1172.695449,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8470
CPIQ.SE905302,2012.03,1205.367561,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8471
CPIQ.SE905302,2012.06,1117.852975,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8472
CPIQ.SE905302,2012.09,1116.686114,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8473
CPIQ.SE905302,2012.12,1086.347725,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8474
CPIQ.SE905302,2013.03,1094.515753,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8475
CPIQ.SE905302,2013.06,1089.848308,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8476
CPIQ.SE905302,2013.09,1033.838973,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8477
CPIQ.SE905302,2013.12,1053.675613,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8478
CPIQ.SE905302,2014.03,1035.005834,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8479
CPIQ.SE905302,2014.06,1032.672112,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8480
CPIQ.SE905302,2014.09,997.6662777,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8481
CPIQ.SE905302,2014.12,976.6627771,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8482
CPIQ.SE905302,2015.03,983.663944,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8483
CPIQ.SE905302,2015.06,998.8331389,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8484
CPIQ.SE905302,2015.09,1035.005834,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8485
CPIQ.SE905302,2015.12,946.3243874,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Small electrical household appliances,8486
